CustomerID,Name,Age,Gender,City,Salary,Department
1943,Sneha,34.0,FEMALE,Pune,87767.0,It
1776,Simran,36.0,FEMALE,Pune,70095.0,Finance
1509,Kavya,20.0,female,Delhi ,75489.0,operations
1428,Simran,36.0,Male,Lucknow,59510.0,IT
1455,Nikhil,41.0,female,Delhi,85272.0,Hr
1637,Arjun,41.0,Male,Mumbai,84848.0,It
1367,Rahul,44.0,Male,Mumbai ,106938.0,IT
1092,Vikas,42.0,male,Hyderabad,34171.0,finance
1340,Ayesha,54.0,FEMALE,Hyderabad,111328.0,MARKETING
1898,Riya,,FEMALE,Hyderabad,50183.0,Operations
1565,Vikas,41.0,female,Mumbai,71218.0,HR
1346,Simran,54.0,Male,Delhi,111610.0,sales
1777,Divya,45.0,FEMALE,Bangalore,104930.0,It
1242,,41.0,Male,Pune,99704.0,HR
1014,Simran,41.0,FEMALE,Hyderabad,98402.0,OPERATIONS
1316,,56.0,MALE,Hyderabad,110842.0,operations
1601,Pooja,25.0,Male,Delhi,60098.0,marketing
1388,Meera,22.0,FEMALE,Jaipur,50991.0,FINANCE
1274,Divya,44.0,male,Chennai,38050.0,finance
1167,Amit,21.0,female,Hyderabad,40523.0,hr
1841,Simran,21.0,female,Mumbai,87522.0,SALES
1021,Pooja,39.0,FEMALE,Hyderabad,88064.0,HR
1647,,26.0,Male,Jaipur,61455.0,operations
1819,Divya,26.0,Male,Delhi,,IT
1485,Neha,58.0,FEMALE,nan ,91395.0,IT
1372,Riya,34.0,Female,Lucknow,32846.0,Operations
1505,Simran,25.0,Male,Jaipur,35442.0,Operations
1832,Arjun,51.0,Female,Delhi,51069.0,Hr
1244,Meera,33.0,Male,Pune,94087.0,operations
1567,Kavya,36.0,female,Hyderabad ,104052.0,Finance
1876,,33.0,male,Pune,90133.0,SALES
1563,Rakesh,27.0,FEMALE,Bangalore,106982.0,FINANCE
1994,Meera,25.0,Male,Chennai,,sales
1687,Rohan,57.0,male,Lucknow,26920.0,SALES
1958,Arjun,37.0,female,Mumbai,101312.0,sales
1190,Karan,53.0,FEMALE,Delhi,105437.0,FINANCE
1783,Priya,44.0,Male,Lucknow,118305.0,Operations
1976,Divya,28.0,FEMALE,Mumbai,47164.0,SALES
1700, Sneha,56.0,Female,Delhi,109607.0,Marketing
1476,Divya,42.0,male,,75516.0,FINANCE
1682,Pooja,33.0,MALE,Pune,33640.0,it
1511,Riya,,FEMALE,Delhi,111346.0,Sales
1059,Priya,42.0,female,Jaipur,33155.0,sales
1475,Vikas,30.0,female,Hyderabad,32674.0,FINANCE
1561,,52.0,FEMALE,Lucknow,98233.0,Hr
1857,Neha,,male,Hyderabad,97075.0,Finance
1748,Rakesh,31.0,FEMALE,Hyderabad,66153.0,OPERATIONS
1253,Nikhil,49.0,female,Bangalore,36156.0,marketing
1022,Nikhil,41.0,MALE,Bangalore,88761.0,FINANCE
1314,Karan,31.0,Female,Chennai,52962.0,operations
1460,Neha,45.0,Male,Jaipur,26920.0,MARKETING
1161,Sanjana,26.0,female,Chennai,71976.0,HR
1277, Rahul,52.0,MALE,Lucknow,109040.0,MARKETING
1956,Karan,26.0,MALE,Chennai ,111724.0,Finance
1192,Nikhil,45.0,FEMALE,Chennai,86240.0,Operations
1386,Sanjana,51.0,Male,Chennai,76913.0,sales
1806,Sanjana,57.0,female,Chennai,57172.0,Finance
1414,Rakesh,58.0,Male,Chennai,119876.0,It
1492,Arjun,33.0,Male,Chennai,87956.0,Sales
1344,Riya,22.0,male,Bangalore,49335.0,Operations
1770,Ayesha,53.0,Male,Delhi,58402.0,hr
1309,Priya,34.0,Male,Bangalore,95305.0,it
1662,Rohan,55.0,Female,Chennai,115226.0,Operations
1131,Arjun,28.0,MALE,Delhi,101057.0,Operations
1664,Rohan,,male,Bangalore,54345.0,It
1872, Neha,32.0,female,Hyderabad,72788.0,finance
1088,Rahul,26.0,Male,Mumbai,117764.0,FINANCE
1331,Divya,45.0,Male,Lucknow,26481.0,FINANCE
1467,Sanjana,,female,Chennai,,sales
1122,Sanjana,51.0,MALE,Bangalore,109700.0,OPERATIONS
1861,Karan,25.0,male,Mumbai,56455.0,it
